NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
RRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL%REACTOME DATABASE ID RELEASE 79%6790901	RRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL%REACTOME DATABASE ID RELEASE 79%6790901		59	0.5912175	1.9780012	0.0	0.0025357832	0.121	4596	tags=71%, list=32%, signal=104%	
CD28 DEPENDENT PI3K AKT SIGNALING%REACTOME%R-HSA-389357.1	CD28 DEPENDENT PI3K AKT SIGNALING%REACTOME%R-HSA-389357.1		21	0.73609895	1.975243	0.0	0.0026478888	0.129	1189	tags=43%, list=8%, signal=47%	
REGULATION OF DNA-TEMPLATED TRANSCRIPTION, ELONGATION%GOBP%GO:0032784	REGULATION OF DNA-TEMPLATED TRANSCRIPTION, ELONGATION%GOBP%GO:0032784		78	0.5632228	1.9647535	0.0	0.0030968739	0.151	3882	tags=49%, list=27%, signal=66%	
RIBOSOME ASSEMBLY%GOBP%GO:0042255	RIBOSOME ASSEMBLY%GOBP%GO:0042255		51	0.6030445	1.963821	0.0	0.0030773936	0.152	3621	tags=55%, list=25%, signal=73%	
RNA METHYLATION%GOBP%GO:0001510	RNA METHYLATION%GOBP%GO:0001510		78	0.5482081	1.957343	0.0	0.003295861	0.167	5050	tags=63%, list=35%, signal=96%	
RIBOSOMAL LARGE SUBUNIT BIOGENESIS%GOBP%GO:0042273	RIBOSOMAL LARGE SUBUNIT BIOGENESIS%GOBP%GO:0042273		67	0.5685315	1.9533747	0.0	0.0034674208	0.177	4533	tags=63%, list=31%, signal=91%	
MATURATION OF SSU-RRNA FROM TRICISTRONIC RRNA TRANSCRIPT (SSU-RRNA, 5.8S RRNA, LSU-RRNA)%GOBP%GO:0000462	MATURATION OF SSU-RRNA FROM TRICISTRONIC RRNA TRANSCRIPT (SSU-RRNA, 5.8S RRNA, LSU-RRNA)%GOBP%GO:0000462		31	0.6643287	1.9425371	0.0	0.0041883853	0.218	3797	tags=74%, list=26%, signal=101%	
TRNA METABOLIC PROCESS%GOBP%GO:0006399	TRNA METABOLIC PROCESS%GOBP%GO:0006399		162	0.48761413	1.9184265	0.0	0.006416892	0.317	4778	tags=55%, list=33%, signal=81%	
REGULATION OF MRNA SPLICING, VIA SPLICEOSOME%GOBP%GO:0048024	REGULATION OF MRNA SPLICING, VIA SPLICEOSOME%GOBP%GO:0048024		86	0.52458984	1.9136759	0.0	0.006777549	0.336	4167	tags=58%, list=29%, signal=81%	
CD28 CO-STIMULATION%REACTOME DATABASE ID RELEASE 79%389356	CD28 CO-STIMULATION%REACTOME DATABASE ID RELEASE 79%389356		30	0.6468971	1.9133916	0.0	0.006681923	0.337	1189	tags=30%, list=8%, signal=33%	
MISCELLANEOUS TRANSPORT AND BINDING EVENTS%REACTOME%R-HSA-5223345.4	MISCELLANEOUS TRANSPORT AND BINDING EVENTS%REACTOME%R-HSA-5223345.4		20	0.7065814	1.9006352	0.0	0.008339525	0.411	1635	tags=40%, list=11%, signal=45%	
CELLULAR RESPONSE TO STARVATION%REACTOME%R-HSA-9711097.2	CELLULAR RESPONSE TO STARVATION%REACTOME%R-HSA-9711097.2		147	0.49179277	1.9002755	0.0	0.00820051	0.411	3640	tags=52%, list=25%, signal=69%	
TRNA PROCESSING%REACTOME DATABASE ID RELEASE 79%72306	TRNA PROCESSING%REACTOME DATABASE ID RELEASE 79%72306		103	0.5152242	1.8978599	0.0	0.008373136	0.427	4864	tags=59%, list=34%, signal=89%	
SIGNALING BY ROBO RECEPTORS%REACTOME DATABASE ID RELEASE 79%376176	SIGNALING BY ROBO RECEPTORS%REACTOME DATABASE ID RELEASE 79%376176		199	0.46811083	1.8932391	0.0	0.009061492	0.459	3451	tags=42%, list=24%, signal=55%	
TRNA PROCESSING%GOBP%GO:0008033	TRNA PROCESSING%GOBP%GO:0008033		111	0.5077527	1.8914787	0.0	0.0091667175	0.468	4778	tags=58%, list=33%, signal=86%	
TRNA MODIFICATION%GOBP%GO:0006400	TRNA MODIFICATION%GOBP%GO:0006400		84	0.525619	1.8851839	0.0	0.010056181	0.506	5045	tags=65%, list=35%, signal=100%	
REGULATION OF MRNA PROCESSING%GOBP%GO:0050684	REGULATION OF MRNA PROCESSING%GOBP%GO:0050684		121	0.49570084	1.8831432	0.0	0.010167291	0.511	4344	tags=56%, list=30%, signal=80%	
MRNA PROCESSING%WIKIPATHWAYS_20220210%WP411%HOMO SAPIENS	MRNA PROCESSING%WIKIPATHWAYS_20220210%WP411%HOMO SAPIENS		92	0.52168053	1.8816081	0.0	0.010163612	0.518	4786	tags=55%, list=33%, signal=82%	
CYTOPLASMIC TRANSLATIONAL INITIATION%GOBP%GO:0002183	CYTOPLASMIC TRANSLATIONAL INITIATION%GOBP%GO:0002183		32	0.6337888	1.874869	0.0018832391	0.011336573	0.562	3446	tags=63%, list=24%, signal=82%	
CELLULAR RESPONSE TO HEAT STRESS%REACTOME%R-HSA-3371556.1	CELLULAR RESPONSE TO HEAT STRESS%REACTOME%R-HSA-3371556.1		83	0.5224297	1.8714323	0.0	0.0117959175	0.579	3229	tags=40%, list=22%, signal=51%	
REGULATION OF SMOOTH MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051150	REGULATION OF SMOOTH MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051150		19	0.7109513	1.869113	0.0	0.012133736	0.594	1263	tags=42%, list=9%, signal=46%	
REGULATION OF TRANSLATIONAL INITIATION%GOBP%GO:0006446	REGULATION OF TRANSLATIONAL INITIATION%GOBP%GO:0006446		70	0.5299766	1.8547009	0.0	0.015307165	0.689	3522	tags=50%, list=24%, signal=66%	
SPLICEOSOMAL SNRNP ASSEMBLY%GOBP%GO:0000387	SPLICEOSOMAL SNRNP ASSEMBLY%GOBP%GO:0000387		37	0.60144234	1.8500619	0.0	0.016429216	0.719	3611	tags=49%, list=25%, signal=65%	
RNA POLYMERASE I TRANSCRIPTION INITIATION%REACTOME DATABASE ID RELEASE 79%73762	RNA POLYMERASE I TRANSCRIPTION INITIATION%REACTOME DATABASE ID RELEASE 79%73762		46	0.5659907	1.8494108	0.0	0.016298553	0.723	4393	tags=52%, list=30%, signal=75%	
INTERACTIONS OF VPR WITH HOST CELLULAR PROTEINS%REACTOME%R-HSA-176033.2	INTERACTIONS OF VPR WITH HOST CELLULAR PROTEINS%REACTOME%R-HSA-176033.2		33	0.60002965	1.8417524	0.0	0.018029727	0.77	4864	tags=73%, list=34%, signal=110%	
SNRNP ASSEMBLY%REACTOME DATABASE ID RELEASE 79%191859	SNRNP ASSEMBLY%REACTOME DATABASE ID RELEASE 79%191859		50	0.56044084	1.8380432	0.0	0.01866221	0.785	4939	tags=62%, list=34%, signal=94%	
REGULATION OF TRANSCRIPTION ELONGATION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0034243	REGULATION OF TRANSCRIPTION ELONGATION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0034243		60	0.549871	1.8375733	0.0018484289	0.018453894	0.788	3618	tags=47%, list=25%, signal=62%	
TRANSPORT OF MATURE MRNAS DERIVED FROM INTRONLESS TRANSCRIPTS%REACTOME DATABASE ID RELEASE 79%159234	TRANSPORT OF MATURE MRNAS DERIVED FROM INTRONLESS TRANSCRIPTS%REACTOME DATABASE ID RELEASE 79%159234		40	0.5740996	1.8310742	0.0	0.020205444	0.825	4864	tags=65%, list=34%, signal=98%	
NUCLEAR EXPORT%GOBP%GO:0051168	NUCLEAR EXPORT%GOBP%GO:0051168		112	0.4837232	1.8276266	0.0	0.020897798	0.842	3772	tags=46%, list=26%, signal=61%	
NON-CODING RNA METABOLISM%REACTOME DATABASE ID RELEASE 79%194441	NON-CODING RNA METABOLISM%REACTOME DATABASE ID RELEASE 79%194441		50	0.56044084	1.8260618	0.0	0.021132916	0.85	4939	tags=62%, list=34%, signal=94%	
TRANSLATIONAL INITIATION%GOBP%GO:0006413	TRANSLATIONAL INITIATION%GOBP%GO:0006413		52	0.5445401	1.8197984	0.0	0.022668784	0.87	3853	tags=58%, list=27%, signal=78%	
POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, ELONGATION%GOBP%GO:0032786	POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, ELONGATION%GOBP%GO:0032786		54	0.55548334	1.8196197	0.0	0.022373302	0.87	3882	tags=48%, list=27%, signal=66%	
TRANSLATION FACTORS%WIKIPATHWAYS_20220210%WP107%HOMO SAPIENS	TRANSLATION FACTORS%WIKIPATHWAYS_20220210%WP107%HOMO SAPIENS		38	0.59605646	1.8135374	0.0	0.024293061	0.889	3521	tags=58%, list=24%, signal=76%	
TRANSPORT OF MATURE TRANSCRIPT TO CYTOPLASM%REACTOME DATABASE ID RELEASE 79%72202	TRANSPORT OF MATURE TRANSCRIPT TO CYTOPLASM%REACTOME DATABASE ID RELEASE 79%72202		78	0.51260215	1.8128257	0.0	0.024209892	0.89	4864	tags=54%, list=34%, signal=81%	
RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 1 PROMOTER%REACTOME%R-HSA-76061.2	RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 1 PROMOTER%REACTOME%R-HSA-76061.2		28	0.6220574	1.8059943	0.0017699115	0.026189035	0.913	3712	tags=57%, list=26%, signal=77%	
DEACTIVATION OF THE BETA-CATENIN TRANSACTIVATING COMPLEX%REACTOME%R-HSA-3769402.3	DEACTIVATION OF THE BETA-CATENIN TRANSACTIVATING COMPLEX%REACTOME%R-HSA-3769402.3		35	0.5775664	1.8050268	0.0	0.026251461	0.917	1659	tags=37%, list=12%, signal=42%	
RNA LOCALIZATION%GOBP%GO:0006403	RNA LOCALIZATION%GOBP%GO:0006403		113	0.4836873	1.8046628	0.0	0.026052043	0.918	3882	tags=48%, list=27%, signal=65%	
REGULATION OF BETA-CELL DEVELOPMENT%REACTOME%R-HSA-186712.2	REGULATION OF BETA-CELL DEVELOPMENT%REACTOME%R-HSA-186712.2		18	0.6853894	1.8015096	0.0	0.027162759	0.929	1396	tags=33%, list=10%, signal=37%	
DNA DAMAGE RECOGNITION IN GG-NER%REACTOME%R-HSA-5696394.1	DNA DAMAGE RECOGNITION IN GG-NER%REACTOME%R-HSA-5696394.1		37	0.5910716	1.798776	0.0017513135	0.02790262	0.936	4575	tags=59%, list=32%, signal=87%	
FORMATION OF INCISION COMPLEX IN GG-NER%REACTOME%R-HSA-5696395.1	FORMATION OF INCISION COMPLEX IN GG-NER%REACTOME%R-HSA-5696395.1		42	0.5574864	1.7969697	0.0019157088	0.028304353	0.94	1603	tags=29%, list=11%, signal=32%	
NEF-MEDIATES DOWN MODULATION OF CELL SURFACE RECEPTORS BY RECRUITING THEM TO CLATHRIN ADAPTERS%REACTOME%R-HSA-164938.1	NEF-MEDIATES DOWN MODULATION OF CELL SURFACE RECEPTORS BY RECRUITING THEM TO CLATHRIN ADAPTERS%REACTOME%R-HSA-164938.1		21	0.65619636	1.7927805	0.003508772	0.029833889	0.949	1370	tags=43%, list=10%, signal=47%	
MOLECULES ASSOCIATED WITH ELASTIC FIBRES%REACTOME DATABASE ID RELEASE 79%2129379	MOLECULES ASSOCIATED WITH ELASTIC FIBRES%REACTOME DATABASE ID RELEASE 79%2129379		21	0.663385	1.7886131	0.001858736	0.031064484	0.964	1702	tags=29%, list=12%, signal=32%	
SUMOYLATION OF SUMOYLATION PROTEINS%REACTOME%R-HSA-4085377.3	SUMOYLATION OF SUMOYLATION PROTEINS%REACTOME%R-HSA-4085377.3		32	0.59849393	1.785547	0.0	0.032005563	0.969	4119	tags=59%, list=29%, signal=83%	
POSITIVE REGULATION OF TRANSLATION%GOBP%GO:0045727	POSITIVE REGULATION OF TRANSLATION%GOBP%GO:0045727		107	0.47657064	1.7833347	0.0	0.032553658	0.97	3658	tags=44%, list=25%, signal=58%	
REGULATION OF ALTERNATIVE MRNA SPLICING, VIA SPLICEOSOME%GOBP%GO:0000381	REGULATION OF ALTERNATIVE MRNA SPLICING, VIA SPLICEOSOME%GOBP%GO:0000381		50	0.5512316	1.7833111	0.0019379845	0.03215666	0.97	4167	tags=58%, list=29%, signal=81%	
FOXO-MEDIATED TRANSCRIPTION OF OXIDATIVE STRESS, METABOLIC AND NEURONAL GENES%REACTOME%R-HSA-9615017.1	FOXO-MEDIATED TRANSCRIPTION OF OXIDATIVE STRESS, METABOLIC AND NEURONAL GENES%REACTOME%R-HSA-9615017.1		22	0.6529644	1.782013	0.0057142857	0.03231317	0.973	1094	tags=32%, list=8%, signal=34%	
FORMATION OF TC-NER PRE-INCISION COMPLEX%REACTOME%R-HSA-6781823.1	FORMATION OF TC-NER PRE-INCISION COMPLEX%REACTOME%R-HSA-6781823.1		52	0.54616094	1.781183	0.0	0.032275356	0.974	4588	tags=46%, list=32%, signal=67%	
VPR-MEDIATED NUCLEAR IMPORT OF PICS%REACTOME%R-HSA-180910.2	VPR-MEDIATED NUCLEAR IMPORT OF PICS%REACTOME%R-HSA-180910.2		31	0.6000343	1.7811267	0.0018281536	0.031931408	0.974	4864	tags=74%, list=34%, signal=112%	
TRANSPORT OF MATURE MRNA DERIVED FROM AN INTRON-CONTAINING TRANSCRIPT%REACTOME%R-HSA-159236.3	TRANSPORT OF MATURE MRNA DERIVED FROM AN INTRON-CONTAINING TRANSCRIPT%REACTOME%R-HSA-159236.3		69	0.51480776	1.7811109	0.0017667845	0.031569157	0.975	4997	tags=55%, list=35%, signal=84%	
RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 2 PROMOTER%REACTOME DATABASE ID RELEASE 79%76066	RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 2 PROMOTER%REACTOME DATABASE ID RELEASE 79%76066		27	0.6319075	1.7803795	0.0	0.031486794	0.975	3712	tags=59%, list=26%, signal=80%	
TRANSPORT OF MATURE MRNA DERIVED FROM AN INTRONLESS TRANSCRIPT%REACTOME%R-HSA-159231.2	TRANSPORT OF MATURE MRNA DERIVED FROM AN INTRONLESS TRANSCRIPT%REACTOME%R-HSA-159231.2		39	0.5721354	1.7740185	0.0037105752	0.033701573	0.982	4864	tags=64%, list=34%, signal=96%	
VIRAL TRANSLATION%GOBP%GO:0019081	VIRAL TRANSLATION%GOBP%GO:0019081		15	0.71828616	1.772509	0.0037664783	0.0337434	0.983	2060	tags=60%, list=14%, signal=70%	
POSITIVE REGULATION OF TRANSCRIPTION ELONGATION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0032968	POSITIVE REGULATION OF TRANSCRIPTION ELONGATION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0032968		44	0.5582521	1.7676965	0.0	0.035478078	0.985	3618	tags=48%, list=25%, signal=64%	
CONSTITUTIVE SIGNALING BY AKT1 E17K IN CANCER%REACTOME DATABASE ID RELEASE 79%5674400	CONSTITUTIVE SIGNALING BY AKT1 E17K IN CANCER%REACTOME DATABASE ID RELEASE 79%5674400		25	0.6275448	1.7647731	0.0	0.03651744	0.986	1189	tags=44%, list=8%, signal=48%	
REGULATION OF TELOMERE MAINTENANCE%GOBP%GO:0032204	REGULATION OF TELOMERE MAINTENANCE%GOBP%GO:0032204		82	0.4898375	1.7539419	0.0018248175	0.04135255	0.992	2823	tags=41%, list=20%, signal=51%	
TRANSPORT OF THE SLBP INDEPENDENT MATURE MRNA%REACTOME DATABASE ID RELEASE 79%159227	TRANSPORT OF THE SLBP INDEPENDENT MATURE MRNA%REACTOME DATABASE ID RELEASE 79%159227		32	0.5921152	1.7522608	0.0	0.04183608	0.992	4119	tags=59%, list=29%, signal=83%	
MITOCHONDRIAL RNA METABOLIC PROCESS%GOBP%GO:0000959	MITOCHONDRIAL RNA METABOLIC PROCESS%GOBP%GO:0000959		37	0.5626117	1.7519188	0.0017152659	0.041561913	0.992	5384	tags=78%, list=37%, signal=125%	
RESPONSE OF MTB TO PHAGOCYTOSIS%REACTOME DATABASE ID RELEASE 79%9637690	RESPONSE OF MTB TO PHAGOCYTOSIS%REACTOME DATABASE ID RELEASE 79%9637690		22	0.64950347	1.7450451	0.0018691589	0.045076914	0.994	1603	tags=36%, list=11%, signal=41%	
REGULATION OF RNA SPLICING%GOBP%GO:0043484	REGULATION OF RNA SPLICING%GOBP%GO:0043484		153	0.44672182	1.744808	0.0	0.04471885	0.994	4358	tags=50%, list=30%, signal=70%	
T CELL DIFFERENTIATION%GOBP%GO:0030217	T CELL DIFFERENTIATION%GOBP%GO:0030217		71	0.50076246	1.7409918	0.0	0.046285205	0.995	1370	tags=34%, list=10%, signal=37%	
