NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032652	REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032652		73	-0.6193262	-2.1772423	0.0	6.941952E-5	0.003	2170	tags=45%, list=15%, signal=53%	
POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903557	POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903557		68	-0.61397374	-2.1771553	0.0	6.8179885E-5	0.003	1921	tags=46%, list=13%, signal=52%	
HALLMARK_IL6_JAK_STAT3_SIGNALING%MSIGDB_C2%HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING%MSIGDB_C2%HALLMARK_IL6_JAK_STAT3_SIGNALING		64	-0.6175489	-2.1667204	0.0	8.96513E-5	0.004	2194	tags=50%, list=15%, signal=59%	
DISEASES OF PROGRAMMED CELL DEATH%REACTOME%R-HSA-9645723.6	DISEASES OF PROGRAMMED CELL DEATH%REACTOME%R-HSA-9645723.6		65	-0.63257146	-2.1651795	0.0	8.810559E-5	0.004	956	tags=31%, list=7%, signal=33%	
NOVEL INTRACELLULAR COMPONENTS OF RIG-I-LIKE RECEPTOR (RLR) PATHWAY%WIKIPATHWAYS_20220210%WP3865%HOMO SAPIENS	NOVEL INTRACELLULAR COMPONENTS OF RIG-I-LIKE RECEPTOR (RLR) PATHWAY%WIKIPATHWAYS_20220210%WP3865%HOMO SAPIENS		47	-0.6616471	-2.1618106	0.0	8.661227E-5	0.004	910	tags=36%, list=6%, signal=38%	
HOST-PATHOGEN INTERACTION OF HUMAN CORONAVIRUSES - INTERFERON INDUCTION%WIKIPATHWAYS_20220210%WP4880%HOMO SAPIENS	HOST-PATHOGEN INTERACTION OF HUMAN CORONAVIRUSES - INTERFERON INDUCTION%WIKIPATHWAYS_20220210%WP4880%HOMO SAPIENS		33	-0.7095831	-2.1561296	0.0	1.282824E-4	0.006	809	tags=45%, list=6%, signal=48%	
POSITIVE REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032732	POSITIVE REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032732		52	-0.6397134	-2.1557066	0.0	1.472899E-4	0.007	2994	tags=60%, list=21%, signal=75%	
POSITIVE REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032757	POSITIVE REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032757		51	-0.6431858	-2.1541142	0.0	1.4491426E-4	0.007	2832	tags=51%, list=20%, signal=63%	
RESPONSE TO FUNGUS%GOBP%GO:0009620	RESPONSE TO FUNGUS%GOBP%GO:0009620		21	-0.77395916	-2.1515636	0.0	1.6286853E-4	0.008	1209	tags=48%, list=8%, signal=52%	
REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032651	REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032651		66	-0.62028736	-2.1508722	0.0	1.6032372E-4	0.008	2994	tags=58%, list=21%, signal=72%	
RESPONSE TO INTERFERON-BETA%GOBP%GO:0035456	RESPONSE TO INTERFERON-BETA%GOBP%GO:0035456		23	-0.7540923	-2.1472042	0.0	1.7746417E-4	0.009	1692	tags=61%, list=12%, signal=69%	
ANTIMICROBIAL HUMORAL RESPONSE%GOBP%GO:0019730	ANTIMICROBIAL HUMORAL RESPONSE%GOBP%GO:0019730		47	-0.6550753	-2.1281908	0.0	2.7157587E-4	0.014	1808	tags=49%, list=13%, signal=56%	
PRE-NOTCH TRANSCRIPTION AND TRANSLATION%REACTOME DATABASE ID RELEASE 79%1912408	PRE-NOTCH TRANSCRIPTION AND TRANSLATION%REACTOME DATABASE ID RELEASE 79%1912408		56	-0.6419936	-2.124384	0.0	3.0564624E-4	0.016	611	tags=32%, list=4%, signal=33%	
NORC NEGATIVELY REGULATES RRNA EXPRESSION%REACTOME%R-HSA-427413.2	NORC NEGATIVELY REGULATES RRNA EXPRESSION%REACTOME%R-HSA-427413.2		68	-0.6062097	-2.122339	0.0	3.1982403E-4	0.017	425	tags=24%, list=3%, signal=24%	
ASSEMBLY OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68867.7	ASSEMBLY OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68867.7		106	-0.5601636	-2.121021	0.0	3.151889E-4	0.017	2173	tags=34%, list=15%, signal=40%	
POSITIVE REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060760	POSITIVE REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060760		44	-0.65242773	-2.1184928	0.0	3.2858248E-4	0.017	2097	tags=48%, list=15%, signal=56%	
ANTIBACTERIAL HUMORAL RESPONSE%GOBP%GO:0019731	ANTIBACTERIAL HUMORAL RESPONSE%GOBP%GO:0019731		22	-0.75219893	-2.1184144	0.0	3.2395456E-4	0.017	2142	tags=64%, list=15%, signal=75%	
POSITIVE REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032760	POSITIVE REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032760		65	-0.6132524	-2.1138642	0.0	3.726412E-4	0.02	1921	tags=46%, list=13%, signal=53%	
ANTIGEN PROCESSING-CROSS PRESENTATION%REACTOME%R-HSA-1236975.1	ANTIGEN PROCESSING-CROSS PRESENTATION%REACTOME%R-HSA-1236975.1		98	-0.57188433	-2.109998	0.0	4.023972E-4	0.022	2093	tags=36%, list=15%, signal=41%	
POLO-LIKE KINASE MEDIATED EVENTS%REACTOME DATABASE ID RELEASE 79%156711	POLO-LIKE KINASE MEDIATED EVENTS%REACTOME DATABASE ID RELEASE 79%156711		16	-0.81632817	-2.1075423	0.0	4.3200437E-4	0.024	818	tags=50%, list=6%, signal=53%	
REGULATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0045088	REGULATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0045088		175	-0.51936144	-2.1020558	0.0	4.7840166E-4	0.027	1921	tags=34%, list=13%, signal=39%	
PROCESSING OF DNA DOUBLE-STRAND BREAK ENDS%REACTOME DATABASE ID RELEASE 79%5693607	PROCESSING OF DNA DOUBLE-STRAND BREAK ENDS%REACTOME DATABASE ID RELEASE 79%5693607		77	-0.5848247	-2.0939224	0.0	6.2525156E-4	0.036	721	tags=25%, list=5%, signal=26%	
REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903555	REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903555		109	-0.55497086	-2.088749	0.0	6.6632923E-4	0.039	1921	tags=39%, list=13%, signal=44%	
CELLULAR RESPONSE TO LIPOPROTEIN PARTICLE STIMULUS%GOBP%GO:0071402	CELLULAR RESPONSE TO LIPOPROTEIN PARTICLE STIMULUS%GOBP%GO:0071402		22	-0.7549485	-2.0882025	0.0	6.5778656E-4	0.039	1202	tags=41%, list=8%, signal=45%	
HCMV LATE EVENTS%REACTOME%R-HSA-9610379.2	HCMV LATE EVENTS%REACTOME%R-HSA-9610379.2		73	-0.58680385	-2.0868187	0.0	6.494601E-4	0.039	448	tags=26%, list=3%, signal=27%	
TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002224	TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002224		47	-0.63011754	-2.0760787	0.0	8.658499E-4	0.053	2994	tags=49%, list=21%, signal=62%	
ENDOGENOUS TLR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ENDOGENOUS TLR SIGNALING	ENDOGENOUS TLR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ENDOGENOUS TLR SIGNALING		22	-0.75537086	-2.0738034	0.0	9.0255897E-4	0.056	1323	tags=50%, list=9%, signal=55%	
TYPE I INTERFERON INDUCTION AND SIGNALING DURING SARS-COV-2 INFECTION%WIKIPATHWAYS_20220210%WP4868%HOMO SAPIENS	TYPE I INTERFERON INDUCTION AND SIGNALING DURING SARS-COV-2 INFECTION%WIKIPATHWAYS_20220210%WP4868%HOMO SAPIENS		28	-0.71380985	-2.07358	0.0	9.069356E-4	0.057	1013	tags=46%, list=7%, signal=50%	
POSITIVE REGULATION OF TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0034123	POSITIVE REGULATION OF TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0034123		25	-0.72693586	-2.0722606	0.0	9.269902E-4	0.059	2104	tags=60%, list=15%, signal=70%	
MEIOSIS%REACTOME%R-HSA-1500620.2	MEIOSIS%REACTOME%R-HSA-1500620.2		71	-0.5922211	-2.070863	0.0	9.312913E-4	0.06	1616	tags=35%, list=11%, signal=39%	
RESPONSE TO MOLECULE OF BACTERIAL ORIGIN%GOBP%GO:0002237	RESPONSE TO MOLECULE OF BACTERIAL ORIGIN%GOBP%GO:0002237		148	-0.52498645	-2.0653112	0.0	0.0011016078	0.071	1902	tags=32%, list=13%, signal=37%	
ACTIVATION OF HOX GENES DURING DIFFERENTIATION%REACTOME DATABASE ID RELEASE 79%5619507	ACTIVATION OF HOX GENES DURING DIFFERENTIATION%REACTOME DATABASE ID RELEASE 79%5619507		79	-0.57101697	-2.0637567	0.0	0.0011194358	0.072	425	tags=20%, list=3%, signal=21%	
NEGATIVE EPIGENETIC REGULATION OF RRNA EXPRESSION%REACTOME%R-HSA-5250941.2	NEGATIVE EPIGENETIC REGULATION OF RRNA EXPRESSION%REACTOME%R-HSA-5250941.2		71	-0.5790353	-2.062776	0.0	0.0011212723	0.073	425	tags=23%, list=3%, signal=23%	
DEFENSE RESPONSE TO FUNGUS%GOBP%GO:0050832	DEFENSE RESPONSE TO FUNGUS%GOBP%GO:0050832		18	-0.77484405	-2.062183	0.0	0.0011085307	0.073	1209	tags=50%, list=8%, signal=55%	
SENESCENCE-ASSOCIATED SECRETORY PHENOTYPE (SASP)%REACTOME DATABASE ID RELEASE 79%2559582	SENESCENCE-ASSOCIATED SECRETORY PHENOTYPE (SASP)%REACTOME DATABASE ID RELEASE 79%2559582		73	-0.5828841	-2.0583825	0.0	0.0012553456	0.083	513	tags=27%, list=4%, signal=28%	
BIOCARTA_IL1R_PATHWAY%MSIGDB_C2%BIOCARTA_IL1R_PATHWAY	BIOCARTA_IL1R_PATHWAY%MSIGDB_C2%BIOCARTA_IL1R_PATHWAY		21	-0.7380861	-2.0528917	0.0	0.0013976434	0.094	1180	tags=48%, list=8%, signal=52%	
REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032680	REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032680		104	-0.5477206	-2.051937	0.0	0.0013966695	0.095	1921	tags=38%, list=13%, signal=44%	
CELLULAR RESPONSE TO VIRUS%GOBP%GO:0098586	CELLULAR RESPONSE TO VIRUS%GOBP%GO:0098586		48	-0.617847	-2.0518618	0.0	0.0013814883	0.095	910	tags=33%, list=6%, signal=35%	
ACTIVATION OF ANTERIOR HOX GENES IN HINDBRAIN DEVELOPMENT DURING EARLY EMBRYOGENESIS%REACTOME%R-HSA-5617472.2	ACTIVATION OF ANTERIOR HOX GENES IN HINDBRAIN DEVELOPMENT DURING EARLY EMBRYOGENESIS%REACTOME%R-HSA-5617472.2		79	-0.57101697	-2.0511887	0.0	0.0013803658	0.096	425	tags=20%, list=3%, signal=21%	
HALLMARK_E2F_TARGETS%MSIGDB_C2%HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS%MSIGDB_C2%HALLMARK_E2F_TARGETS		151	-0.5182193	-2.0509634	0.0	0.0013794841	0.097	1769	tags=31%, list=12%, signal=35%	
